date,average_price
2018-03-11,1.58
2018-03-11,1.27
2018-03-11,1.73
2018-03-11,1.54
2018-03-11,1.66
2018-03-11,1.01
2018-03-11,1.27
2018-03-11,1.05
2018-03-11,1.26
2018-03-11,0.87
2018-03-11,1.3
2018-03-11,1.16
2018-03-11,1.59
2018-03-11,1.14
2018-03-11,1.23
2018-03-11,1.43
2018-03-11,1.32
2018-03-11,1.22
2018-03-11,1.31
2018-03-11,1.22
2018-03-11,1.47
2018-03-11,1.42
2018-03-11,2.15
2018-03-11,0.83
2018-03-11,1.26
2018-03-11,1.0
2018-03-11,1.22
2018-03-11,1.16
2018-03-11,1.53
2018-03-11,1.18
2018-03-11,1.62
2018-03-11,1.03
2018-03-11,1.39
2018-03-11,1.08
2018-03-11,1.35
2018-03-11,1.19
2018-03-11,1.35
2018-03-11,1.15
2018-03-11,1.53
2018-03-11,0.94
2018-03-11,1.32
2018-03-11,1.05
2018-03-11,1.36
2018-03-11,1.35
2018-03-11,1.92
2018-03-11,1.27
2018-03-11,1.76
2018-03-11,1.08
2018-03-11,1.64
2018-03-11,1.13
2018-03-11,1.38
2018-03-11,1.32
2018-03-11,1.72
2018-03-11,0.58
2018-03-11,1.62
2018-03-11,1.23
2018-03-11,1.41
2018-03-11,1.15
2018-03-11,1.55
2018-03-11,1.11
2018-03-11,1.72
2018-03-11,1.2
2018-03-11,2.02
2018-03-11,1.0
2018-03-11,1.35
2018-03-11,0.93
2018-03-11,1.54
2018-03-11,1.18
2018-03-11,1.9
2018-03-11,1.14
2018-03-11,1.59
2018-03-11,1.29
2018-03-11,2.16
2018-03-11,1.42
2018-03-11,1.54
2018-03-11,1.13
2018-03-11,1.36
2018-03-11,0.89
2018-03-11,1.32
2018-03-11,1.1
2018-03-11,1.37
2018-03-11,1.3
2018-03-11,1.72
2018-03-11,1.02
2018-03-11,1.71
2018-03-11,1.12
2018-03-11,1.25
2018-03-11,1.16
2018-03-11,1.31
2018-03-11,1.09
2018-03-11,1.52
2018-03-11,1.0
2018-03-11,1.63
2018-03-11,0.94
2018-03-11,1.56
2018-03-18,1.35
2018-03-18,1.66
2018-03-18,0.95
2018-03-18,1.48
2018-03-18,1.16
2018-03-18,1.41
2018-03-18,1.03
2018-03-18,1.85
2018-03-18,1.38
2018-03-18,1.83
2018-03-18,1.14
2018-03-18,1.17
2018-03-18,1.02
2018-03-18,1.75
2018-03-18,0.99
2018-03-18,1.75
2018-03-18,1.42
2018-03-18,1.66
2018-03-18,1.07
2018-03-18,1.31
2018-03-18,1.01
2018-03-18,1.2
2018-03-18,0.87
2018-03-18,1.32
2018-03-18,1.02
2018-03-18,1.67
2018-03-18,1.09
2018-03-18,1.2
2018-03-18,1.4
2018-03-18,1.33
2018-03-18,1.16
2018-03-18,1.3
2018-03-18,1.18
2018-03-18,1.47
2018-03-18,1.43
2018-03-18,1.88
2018-03-18,0.79
2018-03-18,1.07
2018-03-18,1.01
2018-03-18,1.2
2018-03-18,1.12
2018-03-18,1.6
2018-03-18,1.17
2018-03-18,1.66
2018-03-18,0.91
2018-03-18,1.72
2018-03-18,1.02
2018-03-18,1.38
2018-03-18,1.17
2018-03-18,1.37
2018-03-18,1.03
2018-03-18,1.52
2018-03-18,0.89
2018-03-18,1.27
2018-03-18,1.02
2018-03-18,1.35
2018-03-18,1.43
2018-03-18,1.7
2018-03-18,1.34
2018-03-18,1.64
2018-03-18,1.4
2018-03-18,1.62
2018-03-18,1.11
2018-03-18,1.58
2018-03-18,1.33
2018-03-18,1.58
2018-03-18,0.71
2018-03-18,1.54
2018-03-18,0.98
2018-03-18,1.36
2018-03-18,1.06
2018-03-18,1.58
2018-03-18,1.04
2018-03-18,1.78
2018-03-18,0.92
2018-03-18,1.93
2018-03-18,0.98
2018-03-18,1.32
2018-03-18,0.97
2018-03-18,1.57
2018-03-18,1.14
2018-03-18,1.68
2018-03-18,0.92
2018-03-18,1.75
2018-03-18,1.38
2018-03-18,1.86
2018-03-18,1.21
2018-03-18,1.83
2018-03-18,1.06
2018-03-18,1.35
2018-03-18,0.86
2018-03-18,1.28
2018-03-18,1.07
2018-03-18,1.43
2018-03-18,1.17
2018-03-18,1.6
2018-03-18,1.07
2018-03-18,1.8
2018-03-18,1.2
2018-03-18,1.19
2018-03-18,1.13
2018-03-18,1.5
2018-03-18,1.05
2018-03-18,1.54
2018-03-18,0.99
2018-03-18,1.73
2018-03-18,0.88
2018-03-18,1.56
2018-03-25,1.57
2018-03-25,1.71
2018-03-25,1.04
2018-03-25,1.56
2018-03-25,1.23
2018-03-25,1.33
2018-03-25,1.28
2018-03-25,1.81
2018-03-25,1.39
2018-03-25,1.74
2018-03-25,1.21
2018-03-25,1.03
2018-03-25,1.04
2018-03-25,1.7
2018-03-25,1.32
2018-03-25,1.77
2018-03-25,1.36
2018-03-25,1.69
2018-03-25,1.08
2018-03-25,1.66
2018-03-25,0.96
2018-03-25,1.31
2018-03-25,0.73
2018-03-25,1.46
2018-03-25,1.02
2018-03-25,1.6
2018-03-25,1.15
2018-03-25,1.43
2018-03-25,1.47
2018-03-25,1.34
2018-03-25,1.18
2018-03-25,1.47
2018-03-25,1.21
2018-03-25,1.36
2018-03-25,1.44
2018-03-25,2.09
2018-03-25,0.56
2018-03-25,1.31
2018-03-25,1.05
2018-03-25,1.28
2018-03-25,1.3
2018-03-25,1.75
2018-03-25,1.01
2018-03-25,1.65
2018-03-25,1.02
2018-03-25,1.74
2018-03-25,1.04
2018-03-25,1.46
2018-03-25,1.37
2018-03-25,1.34
2018-03-25,1.14
2018-03-25,1.55
2018-03-25,0.95
2018-03-25,1.48
2018-03-25,1.04
2018-03-25,1.36
2018-03-25,1.34
2018-03-25,1.86
2018-03-25,1.35
2018-03-25,1.58
2018-03-25,1.46
2018-03-25,1.63
2018-03-25,1.32
2018-03-25,1.45
2018-03-25,1.31
2018-03-25,1.49
2018-03-25,0.59
2018-03-25,1.52
2018-03-25,1.28
2018-03-25,1.38
2018-03-25,1.08
2018-03-25,1.54
2018-03-25,1.06
2018-03-25,1.66
2018-03-25,1.24
2018-03-25,2.02
2018-03-25,1.1
2018-03-25,1.42
2018-03-25,0.99
2018-03-25,1.6
2018-03-25,1.13
2018-03-25,1.63
2018-03-25,1.1
2018-03-25,1.75
2018-03-25,1.01
2018-03-25,1.64
2018-03-25,1.4
2018-03-25,1.48
2018-03-25,1.19
2018-03-25,1.38
2018-03-25,0.7
2018-03-25,1.42
2018-03-25,1.23
2018-03-25,1.45
2018-03-25,1.15
2018-03-25,1.59
2018-03-25,1.25
2018-03-25,1.82
2018-03-25,1.38
2018-03-25,1.04
2018-03-25,1.33
2018-03-25,1.41
2018-03-25,1.03
2018-03-25,1.55
2018-03-25,0.93
2018-03-25,1.6
2018-03-25,0.84
2018-03-25,1.62
2018-04-01,1.28
2018-04-01,1.67
2018-04-01,1.06
2018-04-01,1.6
2018-04-01,1.32
2018-04-01,1.44
2018-04-01,1.27
2018-04-01,1.82
2018-04-01,1.36
2018-04-01,1.62
2018-04-01,1.14
2018-04-01,1.14
2018-04-01,1.21
2018-04-01,1.75
2018-04-01,1.32
2018-04-01,1.84
2018-04-01,1.4
2018-04-01,1.64
2018-04-01,1.14
2018-04-01,1.65
2018-04-01,0.97
2018-04-01,1.36
2018-04-01,0.75
2018-04-01,1.42
2018-04-01,1.21
2018-04-01,1.59
2018-04-01,1.17
2018-04-01,1.27
2018-04-01,1.6
2018-04-01,1.18
2018-04-01,1.23
2018-04-01,1.4
2018-04-01,1.15
2018-04-01,1.4
2018-04-01,1.4
2018-04-01,1.86
2018-04-01,0.66
2018-04-01,1.15
2018-04-01,1.09
2018-04-01,1.23
2018-04-01,1.07
2018-04-01,1.94
2018-04-01,1.05
2018-04-01,1.71
2018-04-01,1.1
2018-04-01,1.72
2018-04-01,1.07
2018-04-01,1.45
2018-04-01,1.36
2018-04-01,1.33
2018-04-01,1.2
2018-04-01,1.61
2018-04-01,0.98
2018-04-01,1.43
2018-04-01,1.05
2018-04-01,1.41
2018-04-01,1.33
2018-04-01,1.73
2018-04-01,1.3
2018-04-01,1.59
2018-04-01,1.41
2018-04-01,1.62
2018-04-01,1.2
2018-04-01,1.39
2018-04-01,1.25
2018-04-01,1.51
2018-04-01,0.75
2018-04-01,1.52
2018-04-01,1.25
2018-04-01,1.38
2018-04-01,1.16
2018-04-01,1.54
2018-04-01,1.23
2018-04-01,1.68
2018-04-01,1.27
2018-04-01,2.09
2018-04-01,1.14
2018-04-01,1.41
2018-04-01,1.03
2018-04-01,1.58
2018-04-01,1.35
2018-04-01,1.69
2018-04-01,1.21
2018-04-01,1.8
2018-04-01,1.43
2018-04-01,1.82
2018-04-01,1.42
2018-04-01,1.46
2018-04-01,1.18
2018-04-01,1.43
2018-04-01,0.76
2018-04-01,1.34
2018-04-01,1.19
2018-04-01,1.48
2018-04-01,1.29
2018-04-01,1.67
2018-04-01,1.23
2018-04-01,1.79
2018-04-01,1.16
2018-04-01,1.1
2018-04-01,1.29
2018-04-01,1.38
2018-04-01,1.1
2018-04-01,1.55
2018-04-01,1.06
2018-04-01,1.6
2018-04-01,0.86
2018-04-01,1.6
2018-04-08,1.04
2018-04-08,1.69
2018-04-08,0.91
2018-04-08,1.31
2018-04-08,1.28
2018-04-08,1.46
2018-04-08,1.04
2018-04-08,1.84
2018-04-08,1.33
2018-04-08,1.63
2018-04-08,1.14
2018-04-08,1.05
2018-04-08,0.93
2018-04-08,1.75
2018-04-08,1.34
2018-04-08,1.91
2018-04-08,1.39
2018-04-08,1.66
2018-04-08,0.94
2018-04-08,1.6
2018-04-08,1.03
2018-04-08,1.41
2018-04-08,0.87
2018-04-08,1.45
2018-04-08,0.98
2018-04-08,1.59
2018-04-08,1.13
2018-04-08,1.42
2018-04-08,1.47
2018-04-08,1.3
2018-04-08,1.2
2018-04-08,1.43
2018-04-08,1.14
2018-04-08,1.41
2018-04-08,1.38
2018-04-08,2.08
2018-04-08,0.82
2018-04-08,1.4
2018-04-08,1.1
2018-04-08,1.24
2018-04-08,1.1
2018-04-08,1.9
2018-04-08,1.04
2018-04-08,1.65
2018-04-08,0.97
2018-04-08,1.81
2018-04-08,0.9
2018-04-08,1.17
2018-04-08,1.39
2018-04-08,1.35
2018-04-08,1.12
2018-04-08,1.49
2018-04-08,0.88
2018-04-08,1.24
2018-04-08,1.06
2018-04-08,1.38
2018-04-08,1.36
2018-04-08,1.93
2018-04-08,1.26
2018-04-08,1.62
2018-04-08,1.09
2018-04-08,1.65
2018-04-08,1.22
2018-04-08,1.62
2018-04-08,1.29
2018-04-08,1.64
2018-04-08,0.73
2018-04-08,1.39
2018-04-08,1.25
2018-04-08,1.36
2018-04-08,1.1
2018-04-08,1.46
2018-04-08,0.81
2018-04-08,1.84
2018-04-08,1.23
2018-04-08,1.94
2018-04-08,0.99
2018-04-08,1.3
2018-04-08,0.9
2018-04-08,1.39
2018-04-08,0.9
2018-04-08,1.51
2018-04-08,1.06
2018-04-08,1.96
2018-04-08,0.87
2018-04-08,1.69
2018-04-08,1.12
2018-04-08,1.85
2018-04-08,1.11
2018-04-08,1.4
2018-04-08,0.88
2018-04-08,1.42
2018-04-08,1.15
2018-04-08,1.43
2018-04-08,1.08
2018-04-08,1.75
2018-04-08,1.29
2018-04-08,1.25
2018-04-08,1.09
2018-04-08,1.05
2018-04-08,1.31
2018-04-08,1.51
2018-04-08,1.04
2018-04-08,1.55
2018-04-08,0.94
2018-04-08,1.69
2018-04-08,0.83
2018-04-08,1.58
2018-04-15,1.44
2018-04-15,1.77
2018-04-15,0.91
2018-04-15,1.29
2018-04-15,1.3
2018-04-15,1.44
2018-04-15,1.12
2018-04-15,1.82
2018-04-15,1.31
2018-04-15,1.49
2018-04-15,1.15
2018-04-15,1.08
2018-04-15,1.06
2018-04-15,1.65
2018-04-15,1.25
2018-04-15,1.94
2018-04-15,1.41
2018-04-15,1.67
2018-04-15,0.97
2018-04-15,1.64
2018-04-15,0.87
2018-04-15,1.4
2018-04-15,0.85
2018-04-15,1.43
2018-04-15,1.01
2018-04-15,1.6
2018-04-15,0.97
2018-04-15,1.46
2018-04-15,1.53
2018-04-15,1.39
2018-04-15,1.12
2018-04-15,1.46
2018-04-15,1.12
2018-04-15,1.42
2018-04-15,1.27
2018-04-15,2.15
2018-04-15,0.56
2018-04-15,1.25
2018-04-15,1.01
2018-04-15,1.27
2018-04-15,1.07
2018-04-15,1.74
2018-04-15,1.01
2018-04-15,1.63
2018-04-15,1.01
2018-04-15,1.52
2018-04-15,0.95
2018-04-15,1.25
2018-04-15,1.1
2018-04-15,1.34
2018-04-15,1.13
2018-04-15,1.53
2018-04-15,0.91
2018-04-15,1.25
2018-04-15,0.95
2018-04-15,1.35
2018-04-15,1.22
2018-04-15,1.85
2018-04-15,1.23
2018-04-15,1.57
2018-04-15,1.19
2018-04-15,1.65
2018-04-15,1.09
2018-04-15,1.46
2018-04-15,1.21
2018-04-15,1.55
2018-04-15,0.74
2018-04-15,1.38
2018-04-15,1.27
2018-04-15,1.34
2018-04-15,1.08
2018-04-15,1.5
2018-04-15,1.04
2018-04-15,1.69
2018-04-15,1.19
2018-04-15,2.11
2018-04-15,1.01
2018-04-15,1.27
2018-04-15,0.96
2018-04-15,1.4
2018-04-15,1.14
2018-04-15,1.64
2018-04-15,1.18
2018-04-15,1.91
2018-04-15,1.13
2018-04-15,1.94
2018-04-15,1.28
2018-04-15,1.44
2018-04-15,1.05
2018-04-15,1.35
2018-04-15,0.75
2018-04-15,1.37
2018-04-15,1.04
2018-04-15,1.36
2018-04-15,1.16
2018-04-15,1.63
2018-04-15,1.22
2018-04-15,1.53
2018-04-15,1.28
2018-04-15,1.13
2018-04-15,1.09
2018-04-15,1.36
2018-04-15,1.03
2018-04-15,1.51
2018-04-15,0.98
2018-04-15,1.55
2018-04-15,0.83
2018-04-15,1.47
2018-04-22,1.3
2018-04-22,1.48
2018-04-22,0.98
2018-04-22,1.61
2018-04-22,1.45
2018-04-22,1.4
2018-04-22,1.19
2018-04-22,1.81
2018-04-22,1.3
2018-04-22,1.51
2018-04-22,1.16
2018-04-22,1.09
2018-04-22,1.06
2018-04-22,1.6
2018-04-22,1.31
2018-04-22,1.74
2018-04-22,1.44
2018-04-22,1.63
2018-04-22,0.87
2018-04-22,1.56
2018-04-22,0.85
2018-04-22,1.38
2018-04-22,0.79
2018-04-22,1.46
2018-04-22,1.13
2018-04-22,1.63
2018-04-22,0.93
2018-04-22,1.44
2018-04-22,1.32
2018-04-22,1.31
2018-04-22,1.09
2018-04-22,1.45
2018-04-22,1.1
2018-04-22,1.4
2018-04-22,1.27
2018-04-22,1.91
2018-04-22,0.5
2018-04-22,1.23
2018-04-22,0.96
2018-04-22,1.33
2018-04-22,1.14
2018-04-22,1.75
2018-04-22,0.99
2018-04-22,1.62
2018-04-22,1.08
2018-04-22,1.57
2018-04-22,1.08
2018-04-22,1.47
2018-04-22,1.38
2018-04-22,1.36
2018-04-22,1.23
2018-04-22,1.57
2018-04-22,0.99
2018-04-22,1.44
2018-04-22,1.0
2018-04-22,1.37
2018-04-22,1.32
2018-04-22,1.73
2018-04-22,1.26
2018-04-22,1.54
2018-04-22,1.16
2018-04-22,1.23
2018-04-22,1.22
2018-04-22,1.43
2018-04-22,1.26
2018-04-22,1.53
2018-04-22,0.77
2018-04-22,1.48
2018-04-22,1.29
2018-04-22,1.35
2018-04-22,1.05
2018-04-22,1.47
2018-04-22,1.04
2018-04-22,1.57
2018-04-22,1.25
2018-04-22,2.07
2018-04-22,1.19
2018-04-22,1.39
2018-04-22,1.07
2018-04-22,1.54
2018-04-22,1.15
2018-04-22,1.5
2018-04-22,1.13
2018-04-22,1.87
2018-04-22,0.97
2018-04-22,1.57
2018-04-22,1.23
2018-04-22,1.3
2018-04-22,1.13
2018-04-22,1.44
2018-04-22,0.71
2018-04-22,1.39
2018-04-22,1.18
2018-04-22,1.46
2018-04-22,1.11
2018-04-22,1.69
2018-04-22,1.31
2018-04-22,1.36
2018-04-22,1.19
2018-04-22,1.13
2018-04-22,1.34
2018-04-22,1.37
2018-04-22,1.04
2018-04-22,1.5
2018-04-22,1.01
2018-04-22,1.47
2018-04-22,0.81
2018-04-22,1.49
2018-04-29,0.95
2018-04-29,1.79
2018-04-29,0.98
2018-04-29,1.64
2018-04-29,1.11
2018-04-29,1.42
2018-04-29,1.19
2018-04-29,1.82
2018-04-29,1.08
2018-04-29,1.52
2018-04-29,1.16
2018-04-29,1.04
2018-04-29,1.16
2018-04-29,1.67
2018-04-29,1.26
2018-04-29,1.78
2018-04-29,1.45
2018-04-29,1.61
2018-04-29,0.89
2018-04-29,1.59
2018-04-29,1.01
2018-04-29,1.42
2018-04-29,0.85
2018-04-29,1.5
2018-04-29,1.14
2018-04-29,1.69
2018-04-29,1.14
2018-04-29,1.35
2018-04-29,1.5
2018-04-29,1.16
2018-04-29,1.21
2018-04-29,1.4
2018-04-29,1.09
2018-04-29,1.43
2018-04-29,1.1
2018-04-29,2.02
2018-04-29,0.78
2018-04-29,1.43
2018-04-29,1.18
2018-04-29,1.29
2018-04-29,1.08
2018-04-29,1.94
2018-04-29,1.09
2018-04-29,1.67
2018-04-29,1.06
2018-04-29,1.68
2018-04-29,1.09
2018-04-29,1.49
2018-04-29,1.11
2018-04-29,1.55
2018-04-29,1.12
2018-04-29,1.59
2018-04-29,1.0
2018-04-29,1.56
2018-04-29,0.97
2018-04-29,1.41
2018-04-29,1.13
2018-04-29,1.95
2018-04-29,1.1
2018-04-29,1.6
2018-04-29,1.05
2018-04-29,1.6
2018-04-29,1.08
2018-04-29,1.65
2018-04-29,1.13
2018-04-29,1.61
2018-04-29,0.71
2018-04-29,1.49
2018-04-29,0.99
2018-04-29,1.35
2018-04-29,1.1
2018-04-29,1.51
2018-04-29,1.16
2018-04-29,1.67
2018-04-29,1.23
2018-04-29,2.07
2018-04-29,1.18
2018-04-29,1.38
2018-04-29,1.08
2018-04-29,1.58
2018-04-29,1.34
2018-04-29,1.53
2018-04-29,1.06
2018-04-29,1.75
2018-04-29,1.44
2018-04-29,1.73
2018-04-29,1.43
2018-04-29,1.39
2018-04-29,1.09
2018-04-29,1.43
2018-04-29,0.86
2018-04-29,1.48
2018-04-29,1.06
2018-04-29,1.55
2018-04-29,1.27
2018-04-29,1.68
2018-04-29,1.23
2018-04-29,1.45
2018-04-29,1.05
2018-04-29,1.08
2018-04-29,1.1
2018-04-29,1.54
2018-04-29,1.07
2018-04-29,1.55
2018-04-29,1.05
2018-04-29,1.55
2018-04-29,0.84
2018-04-29,1.57
2018-05-06,1.09
2018-05-06,1.68
2018-05-06,0.83
2018-05-06,1.65
2018-05-06,1.04
2018-05-06,1.37
2018-05-06,1.01
2018-05-06,1.82
2018-05-06,1.07
2018-05-06,1.58
2018-05-06,1.12
2018-05-06,1.03
2018-05-06,0.85
2018-05-06,1.66
2018-05-06,0.93
2018-05-06,1.78
2018-05-06,1.03
2018-05-06,1.66
2018-05-06,0.73
2018-05-06,1.5
2018-05-06,0.74
2018-05-06,1.43
2018-05-06,0.69
2018-05-06,1.42
2018-05-06,0.94
2018-05-06,1.65
2018-05-06,0.79
2018-05-06,1.53
2018-05-06,1.03
2018-05-06,1.29
2018-05-06,0.87
2018-05-06,1.47
2018-05-06,1.08
2018-05-06,1.4
2018-05-06,1.07
2018-05-06,2.02
2018-05-06,0.62
2018-05-06,1.21
2018-05-06,0.84
2018-05-06,1.31
2018-05-06,0.94
2018-05-06,1.85
2018-05-06,1.03
2018-05-06,1.67
2018-05-06,0.84
2018-05-06,1.66
2018-05-06,0.85
2018-05-06,1.57
2018-05-06,0.96
2018-05-06,1.64
2018-05-06,0.91
2018-05-06,1.55
2018-05-06,0.78
2018-05-06,1.55
2018-05-06,0.93
2018-05-06,1.41
2018-05-06,1.18
2018-05-06,1.92
2018-05-06,1.12
2018-05-06,1.55
2018-05-06,0.95
2018-05-06,1.65
2018-05-06,0.95
2018-05-06,1.52
2018-05-06,1.19
2018-05-06,1.5
2018-05-06,0.68
2018-05-06,1.49
2018-05-06,0.97
2018-05-06,1.36
2018-05-06,0.91
2018-05-06,1.48
2018-05-06,0.91
2018-05-06,1.81
2018-05-06,0.91
2018-05-06,2.13
2018-05-06,0.81
2018-05-06,1.31
2018-05-06,0.78
2018-05-06,1.53
2018-05-06,0.89
2018-05-06,1.54
2018-05-06,0.83
2018-05-06,1.7
2018-05-06,0.87
2018-05-06,1.73
2018-05-06,1.14
2018-05-06,1.77
2018-05-06,0.92
2018-05-06,1.37
2018-05-06,0.7
2018-05-06,1.35
2018-05-06,0.91
2018-05-06,1.52
2018-05-06,1.09
2018-05-06,1.59
2018-05-06,1.04
2018-05-06,1.48
2018-05-06,1.09
2018-05-06,1.04
2018-05-06,0.95
2018-05-06,1.44
2018-05-06,0.89
2018-05-06,1.55
2018-05-06,0.91
2018-05-06,1.71
2018-05-06,0.79
2018-05-06,1.6
2018-05-13,1.26
2018-05-13,1.45
2018-05-13,0.88
2018-05-13,1.6
2018-05-13,1.21
2018-05-13,1.38
2018-05-13,1.12
2018-05-13,1.79
2018-05-13,1.09
2018-05-13,1.46
2018-05-13,1.13
2018-05-13,1.07
2018-05-13,1.05
2018-05-13,1.77
2018-05-13,1.23
2018-05-13,1.73
2018-05-13,1.21
2018-05-13,1.65
2018-05-13,0.84
2018-05-13,1.55
2018-05-13,0.81
2018-05-13,1.45
2018-05-13,0.75
2018-05-13,1.41
2018-05-13,0.93
2018-05-13,1.66
2018-05-13,0.96
2018-05-13,1.53
2018-05-13,1.44
2018-05-13,1.26
2018-05-13,1.03
2018-05-13,1.44
2018-05-13,1.06
2018-05-13,1.37
2018-05-13,1.12
2018-05-13,1.95
2018-05-13,0.54
2018-05-13,1.14
2018-05-13,0.96
2018-05-13,1.33
2018-05-13,1.15
2018-05-13,1.39
2018-05-13,1.03
2018-05-13,1.65
2018-05-13,0.92
2018-05-13,1.7
2018-05-13,0.92
2018-05-13,1.55
2018-05-13,1.37
2018-05-13,1.44
2018-05-13,1.07
2018-05-13,1.55
2018-05-13,0.88
2018-05-13,1.48
2018-05-13,1.09
2018-05-13,1.33
2018-05-13,1.16
2018-05-13,1.73
2018-05-13,1.13
2018-05-13,1.52
2018-05-13,1.03
2018-05-13,1.37
2018-05-13,1.23
2018-05-13,1.3
2018-05-13,1.19
2018-05-13,1.49
2018-05-13,0.72
2018-05-13,1.45
2018-05-13,0.99
2018-05-13,1.35
2018-05-13,1.09
2018-05-13,1.39
2018-05-13,1.11
2018-05-13,1.79
2018-05-13,1.13
2018-05-13,1.98
2018-05-13,0.96
2018-05-13,1.37
2018-05-13,0.9
2018-05-13,1.56
2018-05-13,1.24
2018-05-13,1.64
2018-05-13,1.01
2018-05-13,1.78
2018-05-13,1.28
2018-05-13,2.09
2018-05-13,1.29
2018-05-13,1.82
2018-05-13,1.06
2018-05-13,1.42
2018-05-13,0.71
2018-05-13,1.32
2018-05-13,1.13
2018-05-13,1.4
2018-05-13,1.23
2018-05-13,1.61
2018-05-13,1.16
2018-05-13,1.16
2018-05-13,1.16
2018-05-13,1.13
2018-05-13,1.31
2018-05-13,1.27
2018-05-13,1.0
2018-05-13,1.53
2018-05-13,0.98
2018-05-13,1.71
2018-05-13,0.76
2018-05-13,1.61
2018-05-20,1.39
2018-05-20,1.5
2018-05-20,0.98
2018-05-20,1.55
2018-05-20,1.42
2018-05-20,1.37
2018-05-20,1.05
2018-05-20,1.8
2018-05-20,1.23
2018-05-20,1.49
2018-05-20,1.17
2018-05-20,1.08
2018-05-20,1.15
2018-05-20,1.58
2018-05-20,1.15
2018-05-20,1.69
2018-05-20,1.24
2018-05-20,1.66
2018-05-20,1.05
2018-05-20,1.7
2018-05-20,1.0
2018-05-20,1.39
2018-05-20,0.75
2018-05-20,1.39
2018-05-20,1.02
2018-05-20,1.55
2018-05-20,1.14
2018-05-20,1.51
2018-05-20,1.41
2018-05-20,1.29
2018-05-20,1.16
2018-05-20,1.46
2018-05-20,1.13
2018-05-20,1.38
2018-05-20,1.29
2018-05-20,2.02
2018-05-20,0.51
2018-05-20,1.25
2018-05-20,1.11
2018-05-20,1.37
2018-05-20,1.09
2018-05-20,1.56
2018-05-20,1.12
2018-05-20,1.63
2018-05-20,1.04
2018-05-20,1.55
2018-05-20,1.07
2018-05-20,1.59
2018-05-20,1.1
2018-05-20,1.34
2018-05-20,1.13
2018-05-20,1.52
2018-05-20,0.95
2018-05-20,1.44
2018-05-20,0.95
2018-05-20,1.33
2018-05-20,1.31
2018-05-20,1.91
2018-05-20,1.25
2018-05-20,1.56
2018-05-20,1.07
2018-05-20,1.48
2018-05-20,1.09
2018-05-20,1.29
2018-05-20,1.27
2018-05-20,1.57
2018-05-20,0.76
2018-05-20,1.41
2018-05-20,1.27
2018-05-20,1.38
2018-05-20,1.1
2018-05-20,1.35
2018-05-20,0.88
2018-05-20,1.77
2018-05-20,1.12
2018-05-20,1.86
2018-05-20,0.87
2018-05-20,1.35
2018-05-20,0.95
2018-05-20,1.54
2018-05-20,1.32
2018-05-20,1.57
2018-05-20,0.99
2018-05-20,1.49
2018-05-20,1.43
2018-05-20,1.75
2018-05-20,1.04
2018-05-20,1.81
2018-05-20,1.03
2018-05-20,1.34
2018-05-20,0.69
2018-05-20,1.37
2018-05-20,1.05
2018-05-20,1.37
2018-05-20,0.91
2018-05-20,1.67
2018-05-20,1.19
2018-05-20,1.09
2018-05-20,1.25
2018-05-20,1.09
2018-05-20,1.09
2018-05-20,1.24
2018-05-20,1.02
2018-05-20,1.51
2018-05-20,0.95
2018-05-20,1.68
2018-05-20,0.82
2018-05-20,1.62
2018-05-27,1.09
2018-05-27,1.64
2018-05-27,0.98
2018-05-27,1.47
2018-05-27,1.23
2018-05-27,1.41
2018-05-27,1.07
2018-05-27,1.59
2018-05-27,1.09
2018-05-27,1.46
2018-05-27,1.18
2018-05-27,1.08
2018-05-27,1.15
2018-05-27,1.61
2018-05-27,1.27
2018-05-27,2.03
2018-05-27,1.19
2018-05-27,1.54
2018-05-27,1.12
2018-05-27,1.47
2018-05-27,1.04
2018-05-27,1.29
2018-05-27,0.72
2018-05-27,1.37
2018-05-27,1.16
2018-05-27,1.34
2018-05-27,1.14
2018-05-27,1.03
2018-05-27,1.57
2018-05-27,1.24
2018-05-27,1.18
2018-05-27,1.2
2018-05-27,1.14
2018-05-27,1.37
2018-05-27,1.15
2018-05-27,2.07
2018-05-27,0.53
2018-05-27,1.23
2018-05-27,1.17
2018-05-27,1.3
2018-05-27,1.06
2018-05-27,1.77
2018-05-27,1.1
2018-05-27,1.63
2018-05-27,1.02
2018-05-27,1.55
2018-05-27,1.09
2018-05-27,1.46
2018-05-27,1.32
2018-05-27,1.35
2018-05-27,1.16
2018-05-27,1.57
2018-05-27,0.99
2018-05-27,1.38
2018-05-27,0.97
2018-05-27,1.41
2018-05-27,1.14
2018-05-27,1.87
2018-05-27,1.14
2018-05-27,1.53
2018-05-27,1.02
2018-05-27,1.55
2018-05-27,1.2
2018-05-27,1.28
2018-05-27,1.24
2018-05-27,1.55
2018-05-27,0.74
2018-05-27,1.36
2018-05-27,1.29
2018-05-27,1.36
2018-05-27,0.97
2018-05-27,1.3
2018-05-27,1.01
2018-05-27,1.48
2018-05-27,1.22
2018-05-27,2.2
2018-05-27,1.11
2018-05-27,1.36
2018-05-27,1.07
2018-05-27,1.45
2018-05-27,1.33
2018-05-27,1.65
2018-05-27,1.06
2018-05-27,1.5
2018-05-27,1.43
2018-05-27,1.83
2018-05-27,1.18
2018-05-27,1.38
2018-05-27,1.09
2018-05-27,1.43
2018-05-27,0.7
2018-05-27,1.35
2018-05-27,1.14
2018-05-27,1.4
2018-05-27,1.07
2018-05-27,1.7
2018-05-27,1.12
